1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
All sources,0.08861912320449099,0.019365235216539486,0.028795624625291314,0.02595145030409157,0.10292100010001082,0.005204594668312964,0.002126318933537455,0.3814201181142437,0.6607360151017688,0.1301862980598133,0.08978822832039605,0.12391682698717131,0.15242944274008585,0.12186057627142727,1.9337127968530314

2010
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,2.9746615234375e-08,0.000162079248,0.000288220288,0.000687272448,0.002849681664,2.21819825e-06,4.8123224e-05,0.116412612608,0.002316213248,0.0,0.0002264596,0.000877264512,0.000162610016,0.000635292928,0.12467011973659926
BORF,1.0616188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5708385e-06,0.0,0.0,0.0,0.0,1.3187026938868633e-05
TEMF,2.387276e-05,6.5290836e-05,3.77951825e-06,0.0,0.000708701376,0.0,0.000318386144,0.0,1.7333678e-05,0.0,0.000924127232,0.000135958672,0.0,0.000267558528,0.0024650087927232216
DEFO,0.0,0.0,2.3993094e-05,1.0211095e-06,7.5571008e-05,0.0,0.0,0.002401999104,0.000218861024,0.0,2.3662034e-05,0.00138630464,0.0,0.0,0.004131412159752222
PEAT,3.47823125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.478231491049167e-08
AGRI,0.0,0.0002905608,0.00025074432,2.8284924e-05,0.00020174272,5.6023235e-06,1.9575896e-05,0.004894262784,8.8175864e-05,0.0,0.00011592656,0.00029554992,3.268378e-05,9.387322e-06,0.006238835024493975
All sources,0.15928266607853772,0.01913313134155883,0.019164925450841596,0.0284910236429989,0.5030884325881619,0.005009146300671469,0.002562931505716268,0.3470497924269246,0.7108971135238289,0.16826429376128715,0.06691844926204873,0.1443871266961424,0.016114284682533873,0.04471253982476256,2.2353665073341875

2011
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,1.98867984375e-07,8.1702752e-05,0.000116636504,0.000783158976,0.003353094656,1.1502892e-05,7.521602e-06,0.128504897536,0.0020582464,0.0,0.000281909568,0.001090587392,9.2662568e-05,0.006909813248,0.14329360299488494
BORF,3.1507544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404466875e-07,0.0,0.0,0.0,0.0,3.194799388637048e-05
TEMF,0.000140850352,9.200208e-05,3.6341565625e-07,0.0,0.000933421312,7.4403664e-05,7.2635175e-07,0.0,3.077036e-05,0.0,0.001325267968,0.000322550272,0.0,0.000758900224,0.003679256038669827
DEFO,0.0,0.0,2.2166956e-05,0.000157356896,0.001467159936,0.0,0.0,0.006150715904,0.0002689968,0.0,3.4003736e-05,0.001251914112,0.0,1.2685729e-05,0.009364999235546817
PEAT,3.839255625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30180859375e-09,0.0,0.0,0.0,0.0,3.902273414633334e-07
AGRI,7.225985625e-07,0.000150016752,0.000170008656,3.0790696e-05,0.000333665472,2.3524656e-05,1.3395036e-05,0.004423634432,0.00012426072,6.863666875e-07,7.9572616e-05,0.000485666272,3.6658536e-05,2.8147766e-05,0.005931769311776338
